"address","lat","long"
"CR 44 40 20, Barranquilla, Colombia",10.9837815925455,-74.7817205171189
"CR 15 SUR 47 17, Barranquilla, Colombia",10.9227450796549,-74.8053460676023
"CL 44 CR 30, Barranquilla, Colombia",10.9723041086613,-74.7883470132464
"CL 30 5A 121, Barranquilla, Colombia",10.9434090097981,-74.7837496343351
"CR 2 CL 35, Barranquilla, Colombia",10.9354545610672,-74.7893134749713
"CR 60 79 135, Barranquilla, Colombia",11.0087729750103,-74.8039210588684
"CL 30 CR 6B Y 8, Barranquilla, Colombia",10.9466536181007,-74.7847028775144
"DIAGONAL 5 CR 8, Barranquilla, Colombia",10.9541493977981,-74.7709793034419
"CR 38 54 25, Barranquilla, Colombia",10.9816737236034,-74.7946653114419
"CL 58 CR 66B, Barranquilla, Colombia",11.0007650363263,-74.7882149204557
"CL 89 CR 76, Barranquilla, Colombia",11.0238500549569,-74.8099548950838
"CR 43 50 12, Barranquilla, Colombia",10.9838483137651,-74.7894865082514
"AV CIRCUNVALAR CL 110 CR 27, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 964 CR 5C, Barranquilla, Colombia",10.943770022571,-74.8242460741113
"CR 36 CL 87, Barranquilla, Colombia",10.9810724142836,-74.8318262974191
"CL 60 CR 44B, Barranquilla, Colombia",10.9891050546379,-74.7960048936289
"CR 47 CL 85, Barranquilla, Colombia",11.0030576262361,-74.8208524439602
"CL 84 CR 42A, Barranquilla, Colombia",10.9920068114304,-74.826097158727
"CR 32 CL 35, Barranquilla, Colombia",10.9714650460386,-74.7823749132372
"CL 72 CR 46, Barranquilla, Colombia",10.9947150414785,-74.8053499193887
"CL 76 CR 38, Barranquilla, Colombia",10.9869915416059,-74.8161013567678
"CL 116 CR 42B, Barranquilla, Colombia",10.9943063739868,-74.8453369032749
"CL 102 CR 49C, Barranquilla, Colombia",11.0104000549812,-74.8353448951781
"CL 19 CR 7, Barranquilla, Colombia",10.9469437630712,-74.775533695104
"CL 79B FRENTE 42 229, Barranquilla, Colombia",10.9826800000001,-74.83019
"CR 21 CL 36, Barranquilla, Colombia",10.974470042146,-74.7766099240522
"CR 26 CON 120, Barranquilla, Colombia",10.9768300508041,-74.8441298840773
"CL 91 CR 64C, Barranquilla, Colombia",11.0174600603771,-74.8160699373573
"CR 44 CL 75B, Barranquilla, Colombia",10.995020434693,-74.8104422050596
"CL 37 CR 46, Barranquilla, Colombia",10.9870804858863,-74.7792378915103
"CL 100 CR 45, Barranquilla, Colombia",11.0076800435817,-74.8342598997216
"CL 69 39B 64, Barranquilla, Colombia",10.9853017809057,-74.8042000697989
"CL 10 CR 32, Barranquilla, Colombia",10.9697434799648,-74.7728753837237
"CR 43 61 02, Barranquilla, Colombia",10.986627629382,-74.7978437479623
"CR 21 CL 26, Barranquilla, Colombia",10.9584800321415,-74.781959925211
"CR 46 FRENTE 64 44, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 30 CR 43, Barranquilla, Colombia",10.9818775862355,-74.775309480745
"CR 43 CL 90, Barranquilla, Colombia",11.0010300511499,-74.8264699265484
"CL 96 42C 29, Barranquilla, Colombia",10.9987950376229,-74.8311983136513
"CL 75 CR 59, Barranquilla, Colombia",11.0050750318938,-74.7994149032978
"CR 20 CL 35, Barranquilla, Colombia",10.9574700484664,-74.7879899104637
"CL 30 CR 30, Barranquilla, Colombia",10.9706000336309,-74.7802099095565
"CL 52 CR 42, Barranquilla, Colombia",10.9840682228142,-74.7917897917179
"CL 78 CR 57, Barranquilla, Colombia",11.0065034160911,-74.8055773861095
"CL 52 CR 9D, Barranquilla, Colombia",10.9525809976273,-74.8060726476274
"CR 47 CL 72, Barranquilla, Colombia",10.9956328331893,-74.8061882156914
"CR 43 CL 69, Barranquilla, Colombia",10.9898708160382,-74.80390662225
"CL 37 CR 30, Barranquilla, Colombia",10.9709577698044,-74.7834195980491
"CR 54 CL 59, Barranquilla, Colombia",10.994784191843,-74.793793638788
"CR 44 CL 82, Barranquilla, Colombia",10.9996335143155,-74.8184178259823
"CR 65 CL 99, Barranquilla, Colombia",11.0204650443143,-74.823274912696
"CR 50 CL 64, Barranquilla, Colombia",10.9942597482742,-74.7982622687235
"CL 110 29 85, Barranquilla, Colombia",10.977242637797,-74.8362392593366
"CL 44 CR 43, Barranquilla, Colombia",10.9835500321274,-74.7849598921765
"CL 45 AV 110, Barranquilla, Colombia",10.9780006930997,-74.7875011132527
"CRA 49F CALLE 75B, Barranquilla, Colombia",10.9797050226385,-74.8163898916991
"CL 19 CR 7A, Barranquilla, Colombia",10.947558287593,-74.7752606561234
"CL 90 FREBTE 52 15, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 8 CR 38, Barranquilla, Colombia",10.9760867153048,-74.7720420376911
"AV CIRCUNVALAR FRENTE ALAMEDA DEL RIO, Barranquilla, Colombia",10.9227820633437,-74.8173673525954
"CR 38 CL 74, Barranquilla, Colombia",10.9856600295685,-74.8125449450745
"CL 82 CR 80, Barranquilla, Colombia",11.0234002774259,-74.8025641794565
"CL 110 CR 36, Barranquilla, Colombia",10.9801971015462,-74.8359499009493
"CL 17 CR 23, Barranquilla, Colombia",10.961799493805,-74.7750198534478
"CR 40 CL 44, Barranquilla, Colombia",10.9810300548473,-74.7861349092732
"CL 117B CR 37, Barranquilla, Colombia",10.9809708255157,-74.8413567055966
"CR 46 85 43, Barranquilla, Colombia",11.0024376424505,-74.8218645259923
"CL 75 CR 68, Barranquilla, Colombia",11.0092700487046,-74.7956948889399
"CL 58 50 168, Barranquilla, Colombia",10.9725911305854,-74.8016911961139
"CL 94 CR 65, Barranquilla, Colombia",11.0192073536872,-74.8175559926433
"CL 45 CR 30, Barranquilla, Colombia",10.9732473240523,-74.7890507571148
"CL 93 CR 46, Barranquilla, Colombia",11.0057130354379,-74.8265394322963
"AV CIRCUNVALAR CR 15 SUR 74 234, Barranquilla, Colombia",10.9252071531574,-74.8213607967431
"CL 54 CR 43, Barranquilla, Colombia",10.9853474009086,-74.7921524128555
"CR 48 CL 75, Barranquilla, Colombia",10.9979150425633,-74.8086549038108
"CR 19 CL 41, Barranquilla, Colombia",10.9579500444038,-74.7936799213261
"CR 23 CL 41 Y 42, Barranquilla, Colombia",10.9649315239318,-74.7900429016684
"CL 30 CR 32 126, Barranquilla, Colombia",10.9715662079502,-74.7796495118155
"CR 47 CL 75, Barranquilla, Colombia",10.9971203465047,-74.8090978627874
"CR 65 CL 94, Barranquilla, Colombia",11.0196977747514,-74.8195848640859
"CL 82 CR 44, Barranquilla, Colombia",10.9994500414466,-74.8172299260354
"CL 51 CR 24, Barranquilla, Colombia",10.9691400318263,-74.7954199206063
"CL 27B CR 9A, Barranquilla, Colombia",10.9486050395987,-74.782459947645
"AV CIRCUNVALAR CR 43, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CR 38 CL 44, Barranquilla, Colombia",10.9796592881452,-74.7865335768142
"CL 56 CR 10, Barranquilla, Colombia",10.954754350383,-74.807574607275
"CL 110 CR 46, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"VIA 40 85 15 60, Barranquilla, Colombia",11.0264312298375,-74.8039569189999
"CL 30 CR 23, Barranquilla, Colombia",10.9623229605202,-74.7838898070497
"CL 60 15 113, Barranquilla, Colombia",10.9624941603737,-74.8055421980316
"CL 19 CR 6D, Barranquilla, Colombia",10.946808291791,-74.7759106929989
"CL 75 CR 51, Barranquilla, Colombia",10.9719585582834,-74.8180466122234
"AV CIRCUNVALAR CL 51B, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CR 53 CL 110, Barranquilla, Colombia",11.0203818609876,-74.8394029427909
"CR 50 CL 37, Barranquilla, Colombia",10.9883532692895,-74.7792131211783
"CL 30 CR 17 Y 19, Barranquilla, Colombia",10.953620124665,-74.7865968193317
"AV CIRCUNVALAR CR 27, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CL 85 CR 47, Barranquilla, Colombia",11.0035350248234,-74.8205398976899
"CL 94 CR 65, Barranquilla, Colombia",11.0192073536872,-74.8175559926433
"CL 56 CR 11, Barranquilla, Colombia",10.9565600623447,-74.8057495625921
"CR 26B CL 75, Barranquilla, Colombia",10.9775537251588,-74.8174649741644
"CR 49B CL 75, Barranquilla, Colombia",10.9991938367623,-74.8080112545104
"CL 30 CR 22, Barranquilla, Colombia",10.9616700378068,-74.7841649105699
"CL 75 CR 49C, Barranquilla, Colombia",10.9999300311319,-74.8065748926283
"AV MURILLO CR 21, Barranquilla, Colombia",10.9775052906636,-74.7876982266736
"CL 30 CR 4B, Barranquilla, Colombia",10.9448144490278,-74.7842269247844
"CL 4 CR 30, Barranquilla, Colombia",10.9695999015725,-74.7657618729058
"CL 94 CR 64B, Barranquilla, Colombia",11.0181000484238,-74.8184049012225
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CL 79 CR 74, Barranquilla, Colombia",11.0186377598456,-74.8007627892857
"CL 17 34 13, Barranquilla, Colombia",10.9720412023773,-74.7746897746153
"CL 26 CR 9, Barranquilla, Colombia",10.9490100322054,-74.7794399060213
"CR 54 48, Barranquilla, Colombia",10.9934955838704,-74.7862681019003
"CL 30 CR 2B, Barranquilla, Colombia",10.9401400298533,-74.782879880994
"CL 55 CR 53, Barranquilla, Colombia",10.9922850439289,-74.7911649312783
"VIA 40 CL 58, Barranquilla, Colombia",11.0039466982862,-74.787167443624
"CL 55 CR 54, Barranquilla, Colombia",10.9745569322197,-74.7986112421642
"CR 8 CL 48, Barranquilla, Colombia",10.9461300312291,-74.803539931217
"CL 45 CR 45, Barranquilla, Colombia",10.9864205139876,-74.7850665776307
"CL 68 CR 41, Barranquilla, Colombia",10.9873500307963,-74.8028399165733
"CL 80 CR 41D, Barranquilla, Colombia",10.9888250283192,-74.8212258217049
"CL 19 CR 6, Barranquilla, Colombia",11.037618733923,-74.8667832519896
"CL 79B 78C 21, Barranquilla, Colombia",11.0201413320275,-74.8012724373038
"CL 84 CR 42H, Barranquilla, Colombia",10.998046033292,-74.8201801967072
"VIA 40 CL 79, Barranquilla, Colombia",11.0212100391308,-74.7993298983571
"CR 8 CL 35, Barranquilla, Colombia",10.9461888847153,-74.790489071924
"CL 68 CR 58, Barranquilla, Colombia",10.9987700385967,-74.795929917505
"CL 47 CR 29, Barranquilla, Colombia",10.9718150324057,-74.7907248813616
"CL 35 CR 32, Barranquilla, Colombia",10.9719700557049,-74.7819399343719
"CR 46 76 50, Barranquilla, Colombia",10.9969484272562,-74.8102936632525
"CL 30 CR 8, Barranquilla, Colombia",10.9473325057984,-74.784946565381
"CR 64 CL 86, Barranquilla, Colombia",11.0147354209678,-74.8160059407086
"CR 11 52D 56, Barranquilla, Colombia",10.9546748921558,-74.8048805745192
"CR 42F 75 75, Barranquilla, Colombia",10.9927266149837,-74.8111609898642
"CL 80B CR 38, Barranquilla, Colombia",10.9869400174813,-74.8215199284978
"CL 5 CR 8, Barranquilla, Colombia",10.9556011122304,-74.8912994305512
"CR 46 85 61, Barranquilla, Colombia",11.0025148166797,-74.8221910361742
"CL 19 CR 6, Barranquilla, Colombia",11.037618733923,-74.8667832519896
"CL 72 CR 50, Barranquilla, Colombia",10.9977600402188,-74.8032999573291
"CL 30 CR 1E, Barranquilla, Colombia",10.9363283855229,-74.7817525205363
"CL 79 CR 52, Barranquilla, Colombia",11.0038476632229,-74.8083390361908
"CR 1 CL 41C, Barranquilla, Colombia",10.9298595139106,-74.7966649858949
"CR 59 68 168, Barranquilla, Colombia",11.0001707329557,-74.7962738075219
"CL 17 CR 21, Barranquilla, Colombia",10.9595603192226,-74.7748276470267
"CL 30 CR 2B, Barranquilla, Colombia",10.9401400298533,-74.782879880994
"CL 40 CR 43, Barranquilla, Colombia",10.982840586852,-74.7817425696416
"CR 58 CL 67, Barranquilla, Colombia",10.9984574873956,-74.7964264329666
"CL 30 CR 30, Barranquilla, Colombia",10.9706000336309,-74.7802099095565
"CL 110 CR 6, Barranquilla, Colombia",10.9506450271935,-74.8346849041221
"CL 45 CR 26, Barranquilla, Colombia",10.9696348895402,-74.7901644609032
"CR 45 39 64, Barranquilla, Colombia",10.9852234411823,-74.7809915923169
"CR 55 CL 79, Barranquilla, Colombia",11.0056104762774,-74.8088351537377
"CL 17 CR 21, Barranquilla, Colombia",10.9595603192226,-74.7748276470267
"CR 46 CL 85, Barranquilla, Colombia",11.0027560211915,-74.8229302194695
"CR 38 197 300, Barranquilla, Colombia",10.9622310390597,-74.8834492447582
"CL 45 CR 20, Barranquilla, Colombia",10.9598490894114,-74.7939454284284
"VIA 40 CR 51, Barranquilla, Colombia",10.9941750891155,-74.7809505298734
"VIA 40 77B 20, Barranquilla, Colombia",11.0172800632293,-74.7961678970215
"CR 2G CL 50E, Barranquilla, Colombia",10.9367852487762,-74.8091259306083
"CL 48 CR 46, Barranquilla, Colombia",10.9899921514619,-74.7860550031566
"CR 15 SUR CL 60, Barranquilla, Colombia",10.9230000436879,-74.8177048865788
"CR 64 CL 58, Barranquilla, Colombia",10.9993254895389,-74.7908495178307
"AV 110 CR 43, Barranquilla, Colombia",10.9910017072512,-74.8547044209943
"CR 38 CL 110, Barranquilla, Colombia",10.9825050393038,-74.8369399294429
"CR 39 CL 37, Barranquilla, Colombia",10.9788700383989,-74.781179947211
"CL 63B 9K 70, Barranquilla, Colombia",10.9555334596498,-74.8134733749018
"CL 79 CR 45, Barranquilla, Colombia",10.9975874387911,-74.8123002412282
"CL 84 CR 55, Barranquilla, Colombia",11.008679537836,-74.8141385665654
"CR 44 CL 43, Barranquilla, Colombia",10.9842600421907,-74.784229912229
"CL 47 CR 36, Barranquilla, Colombia",10.9843328325004,-74.8112874476009
"CR 38 CL 42, Barranquilla, Colombia",10.9790750387959,-74.784704914682
"CL 75B CR 42, Barranquilla, Colombia",10.9927250309813,-74.8114348877275
"CL 72 CR 44, Barranquilla, Colombia",10.9927600463819,-74.806469909291
"CR 38 CL 65, Barranquilla, Colombia",10.9833185925406,-74.8027304747023
"CL 72 CR 33, Barranquilla, Colombia",10.9818850299259,-74.812239927618
"CR 44 CL 40, Barranquilla, Colombia",10.9837650488986,-74.7819248888557
"CR 15 SUR 78 30, Barranquilla, Colombia",10.9259587020569,-74.8234858202705
"CL 57 CR 15, Barranquilla, Colombia",10.9617050322526,-74.8043699072694
"CL 72 26D 28, Barranquilla, Colombia",10.9768043123204,-74.8109035814811
"CL 42 CR 45, Barranquilla, Colombia",10.9861700264673,-74.7825649309822
"CL 107 VIA 40, Barranquilla, Colombia",11.0337956806065,-74.8119501182075
"CR 21B CL 28, Barranquilla, Colombia",10.9588873843045,-74.783281502604
"CR 56 CL 82, Barranquilla, Colombia",11.0083750500383,-74.813039896457
"CL 64 CR 50, Barranquilla, Colombia",10.9946122240608,-74.796802990816
"CR 71 CL 93, Barranquilla, Colombia",11.020378733965,-74.8171921374439
"CL 93 45B 46, Barranquilla, Colombia",11.0042900411062,-74.8270101251246
"CL 47 CR 24, Barranquilla, Colombia",10.9675150532124,-74.7924049081246
"CL 85 CR 57, Barranquilla, Colombia",11.0105300373447,-74.8149149281974
"AV CORDIALIDAD KM 103 GALAPA BARRANQUILLA, Barranquilla, Colombia",10.9826800000001,-74.83019
"CR 51B CL 82, Barranquilla, Colombia",11.0046618979874,-74.8147403775963
"CL 42 CR 1 SUR, Barranquilla, Colombia",10.929600059022,-74.7966949338078
"CL 108 CR 36, Barranquilla, Colombia",10.9810250466601,-74.8348348982794
"CL 42B CR 8, Barranquilla, Colombia",10.9464850467381,-74.7976599423204
"CL 110 CR 2 SUR, Barranquilla, Colombia",10.932303488621,-74.8197246560695
"CL 19 CR 7, Barranquilla, Colombia",10.9469437630712,-74.775533695104
"CR 53 CL 79, Barranquilla, Colombia",11.0047550317853,-74.8093798965259
"CL 72 CR 38B, Barranquilla, Colombia",10.9872800628595,-74.80958990511
"CR 20B CL 57, Barranquilla, Colombia",10.9669600454937,-74.8020949330191
"CL 45 CR 13, Barranquilla, Colombia",10.9543725889527,-74.7968252113429
"CL 76 CR 60, Barranquilla, Colombia",11.0070350351776,-74.7998349204659
"DIAGONAL 64 CR 9K, Barranquilla, Colombia",10.9569565666835,-74.8150506181451
"CALLE 92 CR 42B FRENTE AL PREDIO 88 151, Barranquilla, Colombia",10.9826800000001,-74.83019
"CL 76 CR 66, Barranquilla, Colombia",11.0090050548357,-74.7982749225564
"CL 75 CR 56, Barranquilla, Colombia",11.003320029007,-74.8018698789188
"CR 55 CL 82, Barranquilla, Colombia",11.0075700311025,-74.8139099380066
"CR 38 CL 29, Barranquilla, Colombia",10.9692050544402,-74.7852249279549
"CL 118 CR 38, Barranquilla, Colombia",10.9930036244394,-74.8486393434728
"CL 72 CR 46, Barranquilla, Colombia",10.9947150414785,-74.8053499193887
"CR 40 CL 30, Barranquilla, Colombia",10.9778800308601,-74.7768198907267
"CALLE 80 CRA 41D, Barranquilla, Colombia",10.9850568986575,-74.8190601659748
"VIA 40 CL 83, Barranquilla, Colombia",11.0253011182349,-74.8028887672564
"CR 49C CL 85, Barranquilla, Colombia",11.0042450348866,-74.8207548935063
"CR 46 CL 40, Barranquilla, Colombia",10.9864362031728,-74.7817745952153
"CL 74 CR 43 Y 44, Barranquilla, Colombia",10.9931523595845,-74.8091401528199
"CL 110 CR 9F, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CL 4 CR 30, Barranquilla, Colombia",10.9695999015725,-74.7657618729058
"CL 45 CR 43, Barranquilla, Colombia",10.9837584759378,-74.7858424296735
"CR 60 70 66, Barranquilla, Colombia",11.0016518445361,-74.796258803296
"CR 46 FRENTE 84 144, Barranquilla, Colombia",10.9826800000001,-74.83019
"CALLE 78 CRA 59B, Barranquilla, Colombia",10.9615555798044,-74.8219472242747
"CL 57 21B 146, Barranquilla, Colombia",10.9695159007479,-74.8013028002559
"VIA 11 10 98, Barranquilla, Colombia",10.9826800000001,-74.83019
"AVENIDA 110 CRA 38, Barranquilla, Colombia",10.9903634810676,-74.7719823151286
"CALLE 77 CRA 77, Barranquilla, Colombia",10.9584132941518,-74.8215608077376
"CL 54 CR 43, Barranquilla, Colombia",10.9853474009086,-74.7921524128555
"CL 47B CR 20, Barranquilla, Colombia",10.9628481888034,-74.7968790729618
"CL 30 CR 37, Barranquilla, Colombia",10.9709577698044,-74.7834195980491
"CL 48 CR 15 SUR, Barranquilla, Colombia",10.9225900428941,-74.806964902583
"CL 81 CR 64, Barranquilla, Colombia",11.0118700522053,-74.8080649016462
"CR 14 CL 31, Barranquilla, Colombia",10.9519250485822,-74.7877249143961
"CR 38 CL 37, Barranquilla, Colombia",10.9779400243321,-74.7814499283123
"CALLE 42 CRA 41, Barranquilla, Colombia",10.9892822874869,-74.7819821047657
"CALLE 84 CRA 51B, Barranquilla, Colombia",10.9178588948944,-74.8213953396045
"CALLE 17 CRA 8, Barranquilla, Colombia",11.0328423189408,-74.8679644373507
"CL 72 CR 36, Barranquilla, Colombia",10.9849550486472,-74.8116099437753
"CR 15 CL 49, Barranquilla, Colombia",10.9228386160112,-74.8121151136178
"CL 84 CR 65, Barranquilla, Colombia",11.0137559995785,-74.8096704432897
"CRA 42B CALLE 84, Barranquilla, Colombia",10.9477850575316,-74.797669623728
"CRA 41 CALLE 63B, Barranquilla, Colombia",10.9778765165236,-74.8036227503528
"CL 75 CR 47, Barranquilla, Colombia",10.9972400479006,-74.8082999302113
"CL 84 CR 46, Barranquilla, Colombia",11.0020890027288,-74.8188669843861
"CR 31 CL 69B, Barranquilla, Colombia",10.980570056001,-74.8083399118894
"CALLE 84 CRA 52, Barranquilla, Colombia",10.9178588948944,-74.8213953396045
"CL 19 CR 1B, Barranquilla, Colombia",10.9693269600507,-74.8411378843157
"CL 73C CR 5F, Barranquilla, Colombia",10.9468974908061,-74.816926909443
"CL 106 49E 70, Barranquilla, Colombia",11.0126335102987,-74.8367625424757
"CL 53 CR 50, Barranquilla, Colombia",10.9916544722472,-74.7891685880957
"CR 39 30 19, Barranquilla, Colombia",10.9770901421857,-74.777041090992
"CR38 32 04, Barranquilla, Colombia",10.9767380894044,-74.7784084151266
"CRA 30 CALLE 1A, Barranquilla, Colombia",10.9575806933267,-74.7592207628571
"AV CIRCUNVALAR CR 15 SUR, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CR 51 CL 76 47, Barranquilla, Colombia",11.0016545667978,-74.8093845139108
"CL 76 CR 55, Barranquilla, Colombia",11.0042350604219,-74.8037199325877
"CR 49C CL 79, Barranquilla, Colombia",11.0005150251093,-74.8122449148503
"AV MURILLO CL 13B, Barranquilla, Colombia",10.9774432995088,-74.7877153258283
"CL 93 CR 42H, Barranquilla, Colombia",11.0014228215072,-74.8283863882533
"CALLE 106 CRA 26, Barranquilla, Colombia",11.0569754517392,-74.8395243653109
"CL 45 CR 8H, Barranquilla, Colombia",10.948945051501,-74.7997699188067
"CL 45 CR 24, Barranquilla, Colombia",10.9674210706699,-74.7907029979452
"CL 72 CR 68 54, Barranquilla, Colombia",11.0071334336906,-74.7917054626722
"CR 43 84 188, Barranquilla, Colombia",10.9987422329687,-74.8209703599395
"CL 110 VIA 40, Barranquilla, Colombia",11.0337956806065,-74.8119501182075
"CL 110 CR 9G, Barranquilla, Colombia",10.9589756312626,-74.83708288933
"VIA 40 CL 77B Y 78, Barranquilla, Colombia",11.0181483876966,-74.7968434663433
"CL 58 CR 66, Barranquilla, Colombia",11.0001432777245,-74.7887436337782
"CL 19 CR 6D, Barranquilla, Colombia",10.946808291791,-74.7759106929989
"VIA 40 CL 77B, Barranquilla, Colombia",11.0188973776853,-74.7975068094698
"CR 44 CL 40, Barranquilla, Colombia",10.9837650488986,-74.7819248888557
"CL 60 CR 8, Barranquilla, Colombia",10.951244295392,-74.8138293113905
"CR 42H CL 90, Barranquilla, Colombia",11.0003200410867,-74.8269349126271
"CL 87 CR 73, Barranquilla, Colombia",11.0206850273631,-74.8119948826786
"CR 15 CL 68C 08, Barranquilla, Colombia",10.9646721362162,-74.812286113495
"CALLE 47B CRA 16, Barranquilla, Colombia",10.9641471097978,-74.7951166603582
"CL 91 CR 49C, Barranquilla, Colombia",11.0063700359344,-74.8242048848533
"CR 38 CL 120, Barranquilla, Colombia",10.980421793628,-74.8452003386007
"CL 4 CR 47, Barranquilla, Colombia",11.0087458689293,-74.8346992076538
"CR 38 CL 56 24, Barranquilla, Colombia",10.9822675749001,-74.7956950414966
"CRA 49 CALLE 74, Barranquilla, Colombia",10.9854189773319,-74.8127586664825
"CR 47 CL 75, Barranquilla, Colombia",10.9971203465047,-74.8090978627874
"CL 37 CR 32, Barranquilla, Colombia",10.9723329614014,-74.7828786366064
"CR 56 CL 94, Barranquilla, Colombia",11.0145515119624,-74.8219442595586
"CL 34 CR 14, Barranquilla, Colombia",10.9523800387223,-74.7882884770882
"CALLE 85 CRA 47, Barranquilla, Colombia",11.02785239855,-74.80199795967
"VIA 40 CALLE 72, Barranquilla, Colombia",10.9838399630493,-74.8124657094275
"CR 42 76 261, Barranquilla, Colombia",10.9914159819736,-74.8153570856069
"CR 1 CL 45, Barranquilla, Colombia",10.9302787488724,-74.8005868664503
"CALLE 99 CRA 53, Barranquilla, Colombia",10.9458610250483,-74.8298948352053
"CL 76 CR 65, Barranquilla, Colombia",11.0083050611468,-74.7987798903132
"CL 110 CR 5 SUR, Barranquilla, Colombia",10.9323859128951,-74.827218785661
"CL 76 CR 49C, Barranquilla, Colombia",11.0001650387422,-74.8083699191028
"AV CORDIALIDAD CR 6, Barranquilla, Colombia",10.9443527419677,-74.8259179983798
"CR 50 CL 110, Barranquilla, Colombia",10.9858476930179,-74.8362767035007
"CR 44 72 43, Barranquilla, Colombia",10.9936726718908,-74.8087527674316
"CL 96 CR 58, Barranquilla, Colombia",11.0165650495405,-74.8221249155803
"CL 53C CR 27, Barranquilla, Colombia",10.9724450372031,-74.7956098964417
"CL 40 45 71, Barranquilla, Colombia",10.9857371011318,-74.781191976513
"CL 30 FRENTE AL 28 52, Barranquilla, Colombia",10.9826800000001,-74.83019
"CR 53 CL 87, Barranquilla, Colombia",11.0106600406629,-74.8194098914132
"CL 38 CR 22, Barranquilla, Colombia",10.9631050405852,-74.7875848947035
"CR 38 CL 69, Barranquilla, Colombia",10.9839443308915,-74.8058241913029
"CR 58 CL 64, Barranquilla, Colombia",10.9984527001188,-74.7964229796547
"CL 35 CR 14, Barranquilla, Colombia",10.9519980093204,-74.7889244424889
"CL 110 CR 9G 72, Barranquilla, Colombia",10.9569504824199,-74.8364348858622
"CL 17 CR 8, Barranquilla, Colombia",10.9499308194823,-74.7739229379942
"CALLE 87 15A 194, Barranquilla, Colombia",10.9693662817051,-74.8298404452664
"CL 57 CR 25, Barranquilla, Colombia",10.9737304189524,-74.801094405689
"CR 44 CL 59, Barranquilla, Colombia",10.9874750259274,-74.7960649499651
"CR 5 76 22, Barranquilla, Colombia",10.9582653550117,-74.7620949947718
"VIA 40 CR 80, Barranquilla, Colombia",11.0247251320189,-74.8023449820052
"CL 74 CR 61, Barranquilla, Colombia",11.0043722093136,-74.7966636836299
"CL 72 CR 59, Barranquilla, Colombia",11.002410026734,-74.7968999551595
"CRA 136 CALLE 84, Barranquilla, Colombia",10.9584982265922,-74.8585265674113
"CR 17B CL 18, Barranquilla, Colombia",10.9556434356115,-74.7760353924896
"CL 110 CR 6Q, Barranquilla, Colombia",10.9521312085583,-74.8351057997008
"CR 45 CL 80, Barranquilla, Colombia",10.998648052925,-74.8149610066883
"CR 43 CL 84B, Barranquilla, Colombia",10.9988731464165,-74.8216791878076
"CR 43 69 104, Barranquilla, Colombia",10.989843819731,-74.8037362873272
"CR 38 CL 60, Barranquilla, Colombia",10.9834600314421,-74.7985649364063
"VIA 40 CL 76, Barranquilla, Colombia",11.0153614621136,-74.7947879270423
"AVENIDA 47 CRA 27, Barranquilla, Colombia",10.9901243325385,-74.772058156259
"CL 110 CR 20, Barranquilla, Colombia",10.9691798385941,-74.8379119998352
"CL 86 CR 51B, Barranquilla, Colombia",11.0074050333385,-74.8197048924955
"CL 30 CR 21, Barranquilla, Colombia",10.9601800497436,-74.7847399091277
"CR 44 CL 66, Barranquilla, Colombia",10.9894900244286,-74.80120989119
"CL 84 CR 49C, Barranquilla, Colombia",11.0039453720378,-74.8179906978564
"CL 64 CR 10, Barranquilla, Colombia",10.958720047939,-74.8118499176632
"CL 84B CR 38, Barranquilla, Colombia",10.9829399911222,-74.8344045659246
"CR 70 CL 90, Barranquilla, Colombia",11.0192526233699,-74.8146207265574
"CL 6 CR 42, Barranquilla, Colombia",10.9409201515138,-74.7974117260807
"CR 58 CL 64, Barranquilla, Colombia",10.9984527001188,-74.7964229796547
"CR 46 59 24, Barranquilla, Colombia",10.9903271414735,-74.7950927013009
"PUENTE PUMAREJO VIA STA MARTA, Barranquilla, Colombia",10.9502700089362,-74.7560348651478
"CL 65 42 27, Barranquilla, Colombia",10.9868941470713,-74.7998852197285
"CL 47 CR 30, Barranquilla, Colombia",10.9729900495023,-74.7902998769611
"CL 94 CR 58, Barranquilla, Colombia",11.0158950421102,-74.8203249018734
"CR 35 68B 43, Barranquilla, Colombia",10.9829367011862,-74.804428703173
"CL 50 29 60, Barranquilla, Colombia",10.9726142940586,-74.7932485498182
"CR 38 CL 74, Barranquilla, Colombia",10.9856600295685,-74.8125449450745
"VIA 40 CL 80, Barranquilla, Colombia",11.0247251320189,-74.8023449820052
"CR 15 SUR 74 170, Barranquilla, Colombia",10.9249835255099,-74.8208993042532
"VIA 40 CR 78 34, Barranquilla, Colombia",11.0215272832113,-74.7995162735905
"AV CIRCUNVALAR CR 26, Barranquilla, Colombia",10.9977192853784,-74.840219905544
"CR 42H CL 93, Barranquilla, Colombia",11.001589061272,-74.8295082462784
